date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:08:25	4958/4958	---M-Z	200	added ('OK')	application/x-javascript	etag:%22135e-64868bbd-482c878;gz%22	https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.13.4	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/js/webpack.runtime.mina44d.js	(from https://courses.ankurwarikoo.com/communication-ga/)
21:08:25	45667/45667	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b263-64868bbd-4822be2;gz%22	https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.13.4	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/js/frontend-modules.mina44d.js	(from https://courses.ankurwarikoo.com/communication-ga/)
21:08:26	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-64868bbd-3c06f83;gz%22	https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://courses.ankurwarikoo.com/communication-ga/)
21:08:26	20715/20715	---M-Z	200	added ('OK')	application/x-javascript	etag:%2250eb-629f2da3-5c53f0e;gz%22	https://courses.ankurwarikoo.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-includes/js/jquery/ui/core.min0028.js	(from https://courses.ankurwarikoo.com/communication-ga/)
21:08:27	139153/139153	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221f91-64868bbd-280bf95;gz%22	https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://courses.ankurwarikoo.com/communication-ga/)
21:08:27	2620/2620	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a3c-64868bbd-240ffb4;gz%22	https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.13.4	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.mina44d.js	(from https://courses.ankurwarikoo.com/communication-ga/)
21:08:28	10749/10749	---M-Z	200	added ('OK')	application/x-javascript	etag:%2229fd-64868bbd-6404436;gz%22	https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.0	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.mind227.js	(from https://courses.ankurwarikoo.com/communication-ga/)
21:08:28	40625/40625	---M-Z	200	added ('OK')	application/x-javascript	etag:%229eb1-64868bbd-4822be0;gz%22	https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.13.4	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/js/frontend.mina44d.js	(from https://courses.ankurwarikoo.com/communication-ga/)
21:08:29	810/810	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2232a-6333ef6e-8c072cb;gz%22	https://courses.ankurwarikoo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.js?ver=2.7.0	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle4250.js	(from https://courses.ankurwarikoo.com/communication-ga/)
21:08:29	17602/17602	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2244c2-6333ef6e-8c072d0;gz%22	https://courses.ankurwarikoo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=2.7.0	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor4250.js	(from https://courses.ankurwarikoo.com/communication-ga/)
21:08:30	42011/42011	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a41b-64868bbd-482c865;gz%22	https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.13.4	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/js/preloaded-modules.mina44d.js	(from https://courses.ankurwarikoo.com/communication-ga/)
21:08:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Sep%202023%2015:38:33%20GMT	http://courses.ankurwarikoo.com/wp-content/plugins/quform/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/quform/fonts/fontawesome-webfont.4d3e6e.delayed	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/23e2d0k4/87za5.css)
21:08:37	155/155	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2024%20Sep%202023%2015:38:35%20GMT	http://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.20.0	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.eot	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/jme9r7lo/87za5.css)
21:08:37	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-60bf3b61-18055ac;gz%22	https://courses.ankurwarikoo.com/wp-content/plugins/quform/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/quform/fonts/fontawesome-webfont3e6e.eot	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/23e2d0k4/87za5.css)
21:08:38	155/155	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2024%20Sep%202023%2015:38:37%20GMT	http://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/9lukxfue/87za5.css)
21:08:39	155/155	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2024%20Sep%202023%2015:38:38%20GMT	http://courses.ankurwarikoo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/2cuzkb4o/87za5.css)
21:08:39	32436/32436	---M--	200	added ('OK')	image/webp	date:Sun,%2006%20Nov%202022%2007:25:44%20GMT	https://courses.ankurwarikoo.com/wp-content/uploads/2021/04/bg-new.png	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/uploads/2021/04/bg-new.png	(from https://courses.ankurwarikoo.com/wp-content/uploads/elementor/css/post-1411.css?ver=1686541008)
21:08:41	155/155	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2024%20Sep%202023%2015:38:40%20GMT	http://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/deb1cr1p/87za9.css)
21:08:45	77512/77512	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2015:38:41%20GMT	https://courses.ankurwarikoo.com/communication-ga/$&/	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/communication-ga/$&/index.html	(from https://courses.ankurwarikoo.com/wp-includes/js/dist/vendor/react.min.js?ver=17.0.1)
21:08:47	77512/77512	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2015:38:43%20GMT	https://courses.ankurwarikoo.com/communication-ga/Trident/	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/communication-ga/Trident/index.html	(from https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.13.4)
21:08:51	77512/77512	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2015:38:46%20GMT	https://courses.ankurwarikoo.com/communication-ga/Gecko/	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/communication-ga/Gecko/index.html	(from https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
21:08:52	163093/163093	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Sep%202023%2007:13:43%20GMT	https://courses.ankurwarikoo.com/	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/index.html	(from https://courses.ankurwarikoo.com/wp-content/themes/Divi/js/scripts.min.js?ver=4.17.4)
21:08:53	77512/77512	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2015:38:48%20GMT	https://courses.ankurwarikoo.com/communication-ga/Edge/	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/communication-ga/Edge/index.html	(from https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
21:08:54	77512/77512	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2015:38:48%20GMT	https://courses.ankurwarikoo.com/communication-ga/Firefox/	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/communication-ga/Firefox/index.html	(from https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
21:08:54	77512/77512	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2015:38:53%20GMT	https://courses.ankurwarikoo.com/communication-ga/Version/	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/communication-ga/Version/index.html	(from https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
21:08:55	77512/77512	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2015:38:53%20GMT	https://courses.ankurwarikoo.com/communication-ga/version/	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/communication-ga/version/index-2.html	(from https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
21:08:56	77512/77512	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2015:38:55%20GMT	https://courses.ankurwarikoo.com/communication-ga/-negative.svg	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/communication-ga/-negative.svg	(from https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.13.4)
21:08:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Sep%202023%2015:38:56%20GMT	http://courses.ankurwarikoo.com/robots.txt		(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/jme9r7lo/87za5.css)
21:08:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Sep%202023%2015:38:56%20GMT	http://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.20.0	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.html	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/jme9r7lo/87za5.css)
21:08:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Sep%202023%2015:38:57%20GMT	http://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.html	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/9lukxfue/87za5.css)
21:08:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Sep%202023%2015:38:57%20GMT	http://courses.ankurwarikoo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.html	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/2cuzkb4o/87za5.css)
21:08:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Sep%202023%2015:38:57%20GMT	http://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.html	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/deb1cr1p/87za9.css)
21:09:00	38071/38071	---M-Z	200	added ('OK')	text/css	etag:%2294b7-648695c0-6c21689;gz%22	https://courses.ankurwarikoo.com/wp-content/uploads/elementor/css/post-8662.css?ver=1686541760	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/uploads/elementor/css/post-8662f87a.css	(from https://courses.ankurwarikoo.com/)
21:09:01	77512/77512	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2015:38:59%20GMT	https://courses.ankurwarikoo.com/communication-ga/OPR/	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/communication-ga/OPR/index.html	(from https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.13.4)
21:09:03	56778/56778	---MCZ	200	added ('OK')	application/json	date:Sun,%2024%20Sep%202023%2015:39:01%20GMT	https://courses.ankurwarikoo.com/wp-json/wp/v2/pages/8662	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-json/wp/v2/pages/8662.json	(from https://courses.ankurwarikoo.com/)
21:09:05	2304/2304	---MCZ	200	added ('OK')	application/json	date:Sun,%2024%20Sep%202023%2015:39:03%20GMT	https://courses.ankurwarikoo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcourses.ankurwarikoo.com%2F	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-json/oembed/1.0/embeda314.json	(from https://courses.ankurwarikoo.com/)
21:09:06	2362/2362	---MCZ	200	added ('OK')	text/xml	date:Sun,%2024%20Sep%202023%2015:39:05%20GMT	https://courses.ankurwarikoo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcourses.ankurwarikoo.com%2F&format=xml	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-json/oembed/1.0/embedd58e	(from https://courses.ankurwarikoo.com/)
21:09:07	201525/201525	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2024%20Sep%202023%2015:39:06%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/p1/connect.facebook.net/en_US/fbevents.js	(from https://courses.ankurwarikoo.com/)
21:09:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Sep%202023%2015:39:06%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/fi1jbyno/87zbq.css	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/fi1jbyno/87zbq.css	(from https://courses.ankurwarikoo.com/)
21:09:11	83459/83459	---MCZ	200	added ('OK')	text/css	etag:W/%2214603-64e0fcb0-28041fd;br%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/fi1jbyno/87zbq.css	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/fi1jbyno/87zbq.css	(from https://courses.ankurwarikoo.com/)
21:09:12	14286/14286	---M--	200	added ('OK')	image/webp	date:Sun,%2006%20Nov%202022%2007:02:57%20GMT	https://courses.ankurwarikoo.com/wp-content/uploads/2022/10/400x0_dcdee0d8975952af81a31a5e5ce26659.png	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/uploads/2022/10/400x0_dcdee0d8975952af81a31a5e5ce26659.png	(from https://courses.ankurwarikoo.com/)
21:09:14	15188/15188	---M--	200	added ('OK')	image/png	etag:%223b54-6367b3b7-38074b6;;;%22	https://courses.ankurwarikoo.com/wp-content/uploads/2022/10/400x0_14ea23ad3b2015e429e89c39b3216563.png	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/uploads/2022/10/400x0_14ea23ad3b2015e429e89c39b3216563.png	(from https://courses.ankurwarikoo.com/)
21:09:14	14020/14020	---M--	200	added ('OK')	image/webp	date:Sun,%2006%20Nov%202022%2007:02:57%20GMT	https://courses.ankurwarikoo.com/wp-content/uploads/2022/10/400x0_4bda05dd082858b2b334e6e87c5314b9.png	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/uploads/2022/10/400x0_4bda05dd082858b2b334e6e87c5314b9.png	(from https://courses.ankurwarikoo.com/)
21:09:16	4216/4216	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Nov%202022%2005:55:17%20GMT	https://courses.ankurwarikoo.com/wp-content/uploads/2022/10/5037ca596a101aa56a5adf889e0c4c4d.png	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/uploads/2022/10/5037ca596a101aa56a5adf889e0c4c4d.png	(from https://courses.ankurwarikoo.com/)
21:09:17	100517/100517	---M--	200	added ('OK')	image/png	etag:%22188a5-63d54bf7-2808629;;;%22	https://courses.ankurwarikoo.com/wp-content/uploads/2023/01/7d2b205292cb287ce94d477bac95a097-1024x576.png	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/uploads/2023/01/7d2b205292cb287ce94d477bac95a097-1024x576.png	(from https://courses.ankurwarikoo.com/)
21:09:17	3853/3853	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Nov%202022%2005:55:29%20GMT	https://courses.ankurwarikoo.com/wp-content/uploads/2022/10/09db5f7d5da4467ee68ea2d890683240.png	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/uploads/2022/10/09db5f7d5da4467ee68ea2d890683240.png	(from https://courses.ankurwarikoo.com/)
21:09:19	4567/4567	---M--	200	added ('OK')	image/png	etag:%2211d7-63674c49-3805fb3;;;%22	https://courses.ankurwarikoo.com/wp-content/uploads/2022/10/f1093c08a8884892ddf0d97fcfec9d44.png	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/uploads/2022/10/f1093c08a8884892ddf0d97fcfec9d44.png	(from https://courses.ankurwarikoo.com/)
21:09:19	9438/9438	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Nov%202022%2005:55:24%20GMT	https://courses.ankurwarikoo.com/wp-content/uploads/2022/10/c9dadaae98e781220a3cb2d396ea4351.png	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/uploads/2022/10/c9dadaae98e781220a3cb2d396ea4351.png	(from https://courses.ankurwarikoo.com/)
21:09:20	10278/10278	---M--	200	added ('OK')	image/png	etag:%222826-63674c4e-38060ac;;;%22	https://courses.ankurwarikoo.com/wp-content/uploads/2022/10/0fbccd4ac7ec3fa2a6784cf28c7497d2.png	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/uploads/2022/10/0fbccd4ac7ec3fa2a6784cf28c7497d2.png	(from https://courses.ankurwarikoo.com/)
21:09:21	471/471	---M--	200	added ('OK')	image/png	etag:%221d7-63674c47-380537a;;;%22	https://courses.ankurwarikoo.com/wp-content/uploads/2022/10/3fbac9e9339282eb861b48f7ee2130fc.png	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/uploads/2022/10/3fbac9e9339282eb861b48f7ee2130fc.png	(from https://courses.ankurwarikoo.com/)
21:09:24	77512/77512	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2015:39:23%20GMT	https://courses.ankurwarikoo.com/a	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/a	(from https://connect.facebook.net/en_US/fbevents.js)
21:09:26	77512/77512	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2015:39:25%20GMT	https://courses.ankurwarikoo.com/POST	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/POST	(from https://connect.facebook.net/en_US/fbevents.js)
21:09:28	77512/77512	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2015:39:27%20GMT	https://courses.ankurwarikoo.com/b.resolvedLink	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
21:09:29	77512/77512	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2015:39:27%20GMT	https://courses.ankurwarikoo.com/schema.org/	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
21:09:30	16/16	---M--	200	added ('OK')	text/js	date:Sun,%2024%20Sep%202023%2015:39:29%20GMT	https://courses.ankurwarikoo.com/signals/iwl.js	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
21:09:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Sep%202023%2015:39:30%20GMT	http://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.6a.delayed	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/fi1jbyno/87zbq.css)
21:09:33	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231916-64868bbd-a80831a;br%22	https://courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/p1/courses.ankurwarikoo.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/fi1jbyno/87zbq.css)
